07/04/2026 - 19:38:12 (-3 TMZ) | 06:00:03:12 (Artemis Clock) | and prop avionics are configured.
08/04/2026 - 17:48:17 (-3 TMZ) | 06:22:13:17 (Artemis Clock) | We need a couple minutes, Jeremy.
08/04/2026 - 17:48:23 (-3 TMZ) | 06:22:13:23 (Artemis Clock) | Okay, just call when I can go.
08/04/2026 - 17:48:28 (-3 TMZ) | 06:22:13:28 (Artemis Clock) | We will do that.
08/04/2026 - 17:49:58 (-3 TMZ) | 06:22:14:58 (Artemis Clock) | Integrity, Jeremy you are go for exercise.
08/04/2026 - 17:50:38 (-3 TMZ) | 06:22:15:38 (Artemis Clock) | Selection for the team.
08/04/2026 - 17:50:40 (-3 TMZ) | 06:22:15:40 (Artemis Clock) | Copy, we will start getting those down ASAP.
08/04/2026 - 17:52:25 (-3 TMZ) | 06:22:17:25 (Artemis Clock) | Go ahead, Christina.
08/04/2026 - 17:52:51 (-3 TMZ) | 06:22:17:51 (Artemis Clock) | It seems to stop the recording as far as we could tell. My recording lasted for about 26 minutes, which was almost the entire duration, and then apparently stopped on its own, so we'd like to implement this for sure for Jeremy. All right, Christina, that was CAPCOM's bad words there.
08/04/2026 - 17:53:02 (-3 TMZ) | 06:22:18:02 (Artemis Clock) | You will turn off the recording if you turn off live view while you are recording. The actual correct thing to do is to turn off live view in between recording sessions to give the camera a chance to cool down.
08/04/2026 - 17:53:22 (-3 TMZ) | 06:22:18:22 (Artemis Clock) | While I have you, I wanted to note that, unfortunately, I forgot to run the accelerometers during my exercise.
08/04/2026 - 17:53:25 (-3 TMZ) | 06:22:18:25 (Artemis Clock) | Copy, we appreciate the report.
08/04/2026 - 17:57:15 (-3 TMZ) | 06:22:22:15 (Artemis Clock) | Then, a integrity quick storage question.
08/04/2026 - 17:57:17 (-3 TMZ) | 06:22:22:17 (Artemis Clock) | Go ahead with your question.
08/04/2026 - 17:57:35 (-3 TMZ) | 06:22:22:35 (Artemis Clock) | Done with exercise. Can we trash those?
08/04/2026 - 17:57:37 (-3 TMZ) | 06:22:22:37 (Artemis Clock) | Checking.
08/04/2026 - 17:57:56 (-3 TMZ) | 06:22:22:56 (Artemis Clock) | Christina, you can trash those straps.
08/04/2026 - 18:11:54 (-3 TMZ) | 06:22:36:54 (Artemis Clock) | Houston Integrity on one for CDR and MS1 the orthostatic measurements are complete. Move to step two.
08/04/2026 - 18:11:59 (-3 TMZ) | 06:22:36:59 (Artemis Clock) | Copy orthostatic. Thank you.
08/04/2026 - 18:23:33 (-3 TMZ) | 06:22:48:33 (Artemis Clock) | Houston Integrity, I am done exercising, so we'll be transitioning to Victor, but it'll be a few minutes if there's anything you need to do. And then just, we have our hearing protection as required, but if you can give us a heads up before the pressure change, that'd be helpful.
08/04/2026 - 18:24:10 (-3 TMZ) | 06:22:49:10 (Artemis Clock) | Glad to hear about the hearing protection and we'll be putting the repress in and work shortly.
08/04/2026 - 18:24:16 (-3 TMZ) | 06:22:49:16 (Artemis Clock) | Okay, thanks, Stan.
08/04/2026 - 18:24:36 (-3 TMZ) | 06:22:49:36 (Artemis Clock) | We expect the first gas introduction in about five minutes.
08/04/2026 - 18:24:42 (-3 TMZ) | 06:22:49:42 (Artemis Clock) | Copy, Stan.
08/04/2026 - 18:31:54 (-3 TMZ) | 06:22:56:54 (Artemis Clock) | Houston Integrity for repress.
08/04/2026 - 18:31:59 (-3 TMZ) | 06:22:56:59 (Artemis Clock) | Go ahead for repress.
08/04/2026 - 18:32:20 (-3 TMZ) | 06:22:57:20 (Artemis Clock) | Repress were being good with hearing protection, but quite honestly, it's not necessary. It's very quiet in here, even with the repress going on, just for a crew report.
08/04/2026 - 18:32:26 (-3 TMZ) | 06:22:57:26 (Artemis Clock) | reed, we haven't actually started the repress yet, stand by.
08/04/2026 - 18:32:31 (-3 TMZ) | 06:22:57:31 (Artemis Clock) | Three more commands. It may get louder then.
08/04/2026 - 18:32:52 (-3 TMZ) | 06:22:57:52 (Artemis Clock) | That is correct. We are doing a little O2 repress right now. We will give you a call before we send that last command.
08/04/2026 - 18:32:57 (-3 TMZ) | 06:22:57:57 (Artemis Clock) | Copy that, thanks.
08/04/2026 - 18:35:49 (-3 TMZ) | 06:23:00:49 (Artemis Clock) | Integrator Houston, we're sending that last command to begin the first repress.
08/04/2026 - 18:36:00 (-3 TMZ) | 06:23:01:00 (Artemis Clock) | Thanks for that heads-up, Stan.
08/04/2026 - 18:36:55 (-3 TMZ) | 06:23:01:55 (Artemis Clock) | Try bear hand, it is not loud at all.
08/04/2026 - 18:36:59 (-3 TMZ) | 06:23:01:59 (Artemis Clock) | Good to know. Thank you, sir.
08/04/2026 - 18:37:44 (-3 TMZ) | 06:23:02:44 (Artemis Clock) | support that the repress is not loud, hearing protection can be at your discretion.
08/04/2026 - 18:37:47 (-3 TMZ) | 06:23:02:47 (Artemis Clock) | We have already begun discussing.
08/04/2026 - 18:45:03 (-3 TMZ) | 06:23:10:03 (Artemis Clock) | Houston Integrity, OIG Don Endorf and questionnaires are complete for CDR and MS1.
08/04/2026 - 18:45:09 (-3 TMZ) | 06:23:10:09 (Artemis Clock) | Copy, OIG complete. Thank you.
08/04/2026 - 18:54:54 (-3 TMZ) | 06:23:19:54 (Artemis Clock) | Okay Stan, we're back up with you on one.
08/04/2026 - 18:55:37 (-3 TMZ) | 06:23:20:37 (Artemis Clock) | Integrity entry burn plans are on board slots 16 and 17.
08/04/2026 - 18:56:04 (-3 TMZ) | 06:23:21:04 (Artemis Clock) | we see one or two are empty. That is awesome. And what about burn pads for RTC-3 and also for entry?
08/04/2026 - 18:56:09 (-3 TMZ) | 06:23:21:09 (Artemis Clock) | Checking.
08/04/2026 - 18:56:21 (-3 TMZ) | 06:23:21:21 (Artemis Clock) | And sorry about that, Stan. I, we still got to do RT2 and 3. I was, we were asking about entry pads. We don't need the burn pads.
08/04/2026 - 18:56:27 (-3 TMZ) | 06:23:21:27 (Artemis Clock) | Read entry pads in at least a day.
08/04/2026 - 18:56:37 (-3 TMZ) | 06:23:21:37 (Artemis Clock) | Okay, thanks, Sam.
08/04/2026 - 18:57:03 (-3 TMZ) | 06:23:22:03 (Artemis Clock) | Integrity for read and update, we expect entry burn plans with your execute package tomorrow morning.
08/04/2026 - 18:57:14 (-3 TMZ) | 06:23:22:14 (Artemis Clock) | Okay, great. That aligns a little more with what Flight said this morning in a private conference, so we appreciate that. Awesome.
08/04/2026 - 19:03:01 (-3 TMZ) | 06:23:28:01 (Artemis Clock) | Houston Integrity for exercise.
08/04/2026 - 19:03:06 (-3 TMZ) | 06:23:28:06 (Artemis Clock) | Go ahead for exercise.
08/04/2026 - 19:03:33 (-3 TMZ) | 06:23:28:33 (Artemis Clock) | exercise for the Artemis 2 mission, and we just wanted to take a second to applaud the flywheel team. This is a great device. We really enjoyed it in this small cabin. It's perfect, and it gave us a lot of good opportunity to get our heart rate up and also get some great resistance exercise. So we just wanted to shout out a nice thank you. Here we go.
08/04/2026 - 19:03:44 (-3 TMZ) | 06:23:28:44 (Artemis Clock) | Thank you guys.
08/04/2026 - 19:03:49 (-3 TMZ) | 06:23:28:49 (Artemis Clock) | Thanks for the words and the cheers.
08/04/2026 - 19:08:22 (-3 TMZ) | 06:23:33:22 (Artemis Clock) | Houston integrity for the repress one note.
08/04/2026 - 19:08:27 (-3 TMZ) | 06:23:33:27 (Artemis Clock) | Go ahead.
08/04/2026 - 19:08:47 (-3 TMZ) | 06:23:33:47 (Artemis Clock) | our contingency LYO, either the LYO canisters or the bubble wrap expanding in the depress. Well, everything is back to the right size now, and it all fits back in its stowage area, so that's great news.
08/04/2026 - 19:08:53 (-3 TMZ) | 06:23:33:53 (Artemis Clock) | Copy, bubble wrap nominal. Thank you.
08/04/2026 - 19:23:48 (-3 TMZ) | 06:23:48:48 (Artemis Clock) | parameters task we discussed that morning DCTP.
08/04/2026 - 19:24:05 (-3 TMZ) | 06:23:49:05 (Artemis Clock) | And then just for data correlation on the ground, when you do that five-minute accelerometer test, please give us a call at the beginning and the end of that five minutes.
08/04/2026 - 19:24:25 (-3 TMZ) | 06:23:49:25 (Artemis Clock) | And if you want, I could put that in at work now. Baker would love to take that now. Thank you.
08/04/2026 - 19:24:43 (-3 TMZ) | 06:23:49:43 (Artemis Clock) | Okay, Houston, the accelerometers are coming on in three, two, one, hack. Accelerometers on, five-minute timer started. Copy on for five minutes, thank you.
08/04/2026 - 19:29:57 (-3 TMZ) | 06:23:54:57 (Artemis Clock) | In five, four, three, two, one, off. Copy, accelerometer's off. Thank you, sir.
08/04/2026 - 19:30:52 (-3 TMZ) | 06:23:55:52 (Artemis Clock) | Antigrity Houston for timeline look ahead.
08/04/2026 - 19:31:19 (-3 TMZ) | 06:23:56:19 (Artemis Clock) | All right, one more timeline delta with the addition of the leak test for PROP. The afternoon news conference, that's your PAO event currently at about MET 3 hours.
08/04/2026 - 19:31:40 (-3 TMZ) | 06:23:56:40 (Artemis Clock) | and then give you 30 minutes to set up the cameras and so forth and start the PO then after that.
08/04/2026 - 19:31:45 (-3 TMZ) | 06:23:56:45 (Artemis Clock) | Okay, sounds great.
