07/04/2026 - 19:38:12 (-3 TMZ) | 06:00:03:12 (Artemis Clock) | e os aviônicos de propulsão estão configurados.
08/04/2026 - 16:37:25 (-3 TMZ) | 06:21:02:25 (Artemis Clock) | E Christina, recebido quanto ao superaquecimento da NatGeo, e para gravação, estamos pedindo gravação tanto do exercício resistivo quanto do aeróbico, então gostaríamos que você gravasse sua sessão hoje.
08/04/2026 - 16:37:37 (-3 TMZ) | 06:21:02:37 (Artemis Clock) | Ok, e desculpem, eu não tinha visto isso na minha timeline, mas entendo que é porque a timeline do Reeve nos coloca em troca. Fico feliz em fazer isso. Obrigado.
08/04/2026 - 16:44:36 (-3 TMZ) | 06:21:09:36 (Artemis Clock) | Entre as sessões de exercício, entre quando você terminar e Christina começar, queremos colocar um roll de 25 graus no veículo. Isso seria uma manobra de cerca de um minuto para uma atitude na qual achamos que a comunicação óptica consegue ver o terminal em solo. Agora, quando fizermos esse roll, teremos apenas uma antena phased-array.
08/04/2026 - 16:45:02 (-3 TMZ) | 06:21:10:02 (Artemis Clock) | Tenho um número de procedimento e alguns números check MCC quando estiver pronto para copiar.
08/04/2026 - 16:45:08 (-3 TMZ) | 06:21:10:08 (Artemis Clock) | Concluí o exercício, então vocês podem começar essa equipe a trabalhar nessa direção. Pode prosseguir, Stan.
08/04/2026 - 16:45:35 (-3 TMZ) | 06:21:10:35 (Artemis Clock) | Por favor, vá ao procedimento 25.1.100, isso é SM Attitude Maneuver. No passo 1, você vai responder yes, e eu tenho, há um passo check MCC algumas linhas abaixo. Sua point width será...
08/04/2026 - 16:45:56 (-3 TMZ) | 06:21:10:56 (Artemis Clock) | eixo Z, isso é o número seis, e Omicron é 315. Como copiaram?
08/04/2026 - 16:46:22 (-3 TMZ) | 06:21:11:22 (Artemis Clock) | Essa foi uma ótima repetição. Então, enquanto estivermos nessa atitude, vocês devem observar caution/warning perda de ping, isso é o número 926, ou se receberem antenna cautions ou warnings, executem
08/04/2026 - 16:46:27 (-3 TMZ) | 06:21:11:27 (Artemis Clock) | aquele procedimento de GNC que acabamos de passar. Então, se ainda assim não conseguirmos o combat cued, executem as mensagens de comunicação.
08/04/2026 - 16:46:47 (-3 TMZ) | 06:21:11:47 (Artemis Clock) | Talvez eu dê dois ou três minutos, ou vocês querem que executemos imediatamente após a perda de ping?
08/04/2026 - 16:46:49 (-3 TMZ) | 06:21:11:49 (Artemis Clock) | Dois ou três minutos, por favor. Boa ideia.
08/04/2026 - 16:46:53 (-3 TMZ) | 06:21:11:53 (Artemis Clock) | Get security copies off. Estamos nisso.
08/04/2026 - 16:52:16 (-3 TMZ) | 06:21:17:16 (Artemis Clock) | Integridade, manobra e amortecimento concluídos. Vocês estão liberados para o exercício da tripulação.
08/04/2026 - 16:52:36 (-3 TMZ) | 06:21:17:36 (Artemis Clock) | Tudo bem, recebemos. Obrigado, Dan.
08/04/2026 - 16:55:05 (-3 TMZ) | 06:21:20:05 (Artemis Clock) | Eastern Integridade, Vector e eu concluímos a atividade OIG.
08/04/2026 - 16:55:07 (-3 TMZ) | 06:21:20:07 (Artemis Clock) | Recebido, OIG, obrigado.
08/04/2026 - 16:56:46 (-3 TMZ) | 06:21:21:46 (Artemis Clock) | Temos um bom link de comunicação óptica agora. Estamos vendo vídeo do SAW, mas não vemos vídeo 4K. Gostaríamos que vocês, por favor, verificassem a configuração.
08/04/2026 - 16:58:13 (-3 TMZ) | 06:21:23:13 (Artemis Clock) | Ok Stan, verifiquei tudo que entra na câmera, parece bom. Parei e reiniciei o stream.
08/04/2026 - 16:58:18 (-3 TMZ) | 06:21:23:18 (Artemis Clock) | Roger, Victor, estamos falando de baterias aqui, só um segundo.
08/04/2026 - 17:00:32 (-3 TMZ) | 06:21:25:32 (Artemis Clock) | Recebendo dados 4K no local em solo. Ainda estamos trabalhando na decodificação deles no centro de controle.
08/04/2026 - 17:11:24 (-3 TMZ) | 06:21:36:24 (Artemis Clock) | e para o 4K.
08/04/2026 - 17:11:46 (-3 TMZ) | 06:21:36:46 (Artemis Clock) | Assim que estiverem recebendo dados 4K em solo, gostaríamos que verificassem em 26.4.2902 se o endereço IP está corretamente ajustado na página da web.
08/04/2026 - 17:11:51 (-3 TMZ) | 06:21:36:51 (Artemis Clock) | E na verdade isso é o passo três.
08/04/2026 - 17:11:57 (-3 TMZ) | 06:21:36:57 (Artemis Clock) | Ok, verificando o passo três.
08/04/2026 - 17:12:32 (-3 TMZ) | 06:21:37:32 (Artemis Clock) | Esse é o endereço de destino.
08/04/2026 - 17:13:10 (-3 TMZ) | 06:21:38:10 (Artemis Clock) | de 10.110.1.98.
08/04/2026 - 17:14:25 (-3 TMZ) | 06:21:39:25 (Artemis Clock) | O endereço.
08/04/2026 - 17:14:47 (-3 TMZ) | 06:21:39:47 (Artemis Clock) | Ok, ainda gostaria de verificar essa configuração e não alterar nada nela, mas posso ter esse procedimento?
08/04/2026 - 17:14:53 (-3 TMZ) | 06:21:39:53 (Artemis Clock) | Victor, é 26.4.2902. 26.4.2902
08/04/2026 - 17:15:18 (-3 TMZ) | 06:21:40:18 (Artemis Clock) | Não vou mudar nada, mas não vi referência a esse procedimento nas duas atividades anteriores.
08/04/2026 - 17:15:24 (-3 TMZ) | 06:21:40:24 (Artemis Clock) | Roger. Você não deve precisar entrar neste procedimento específico para a configuração. Isso é para troubleshooting.
08/04/2026 - 17:15:44 (-3 TMZ) | 06:21:40:44 (Artemis Clock) | Ok, recebido. Isso faz sentido. Obrigado por isso. E só para vocês saberem, foi assim que configuramos isso para o procedimento.
08/04/2026 - 17:15:49 (-3 TMZ) | 06:21:40:49 (Artemis Clock) | Perfeito, obrigado.
08/04/2026 - 17:26:49 (-3 TMZ) | 06:21:51:49 (Artemis Clock) | Bom dia Houston, para a tripulação, vamos privatizar o OI2 e o pessoal de flight vai ligar para vocês em breve.
08/04/2026 - 17:27:00 (-3 TMZ) | 06:21:52:00 (Artemis Clock) | Recebido, estamos mudando.
08/04/2026 - 17:33:27 (-3 TMZ) | 06:21:58:27 (Artemis Clock) | Estamos curiosos se podemos desconfigurar para tirarmos algumas fotos com a lente de 35 milímetros.
08/04/2026 - 17:33:30 (-3 TMZ) | 06:21:58:30 (Artemis Clock) | Verificando.
08/04/2026 - 17:34:09 (-3 TMZ) | 06:21:59:09 (Artemis Clock) | E, Victor, você pode assumir essa câmera.
08/04/2026 - 17:43:08 (-3 TMZ) | 06:22:08:08 (Artemis Clock) | Se puderem confirmar que Christina concluiu o exercício, vamos manobrar a Integridade de volta para uma atitude nominal tail-to-sun.
08/04/2026 - 17:43:27 (-3 TMZ) | 06:22:08:27 (Artemis Clock) | Segundo.
08/04/2026 - 17:43:33 (-3 TMZ) | 06:22:08:33 (Artemis Clock) | Tudo bem, vamos iniciar nossa contagem de dois minutos para amortecimento dos arrays e então manobrar vocês. E, claro, quando entrarmos na manobra nominal, vocês não precisarão executar o procedimento de manobra de atitude se houver perda de comunicação.
08/04/2026 - 17:43:53 (-3 TMZ) | 06:22:08:53 (Artemis Clock) | Entendido, obrigado, Dan.
08/04/2026 - 17:46:28 (-3 TMZ) | 06:22:11:28 (Artemis Clock) | Banner Technology, aguardem para Victor e Repress Acoustics.
08/04/2026 - 17:46:48 (-3 TMZ) | 06:22:11:48 (Artemis Clock) | Quando você iniciar o monitor acústico, por favor nos dê uma marca de tempo para o repress acoustic.
08/04/2026 - 17:47:09 (-3 TMZ) | 06:22:12:09 (Artemis Clock) | Eu o reiniciei há cerca de um minuto. Recebido, nos avisem.
08/04/2026 - 17:47:49 (-3 TMZ) | 06:22:12:49 (Artemis Clock) | Entendido. Obrigado, senhor.
08/04/2026 - 17:47:52 (-3 TMZ) | 06:22:12:52 (Artemis Clock) | De nada.
08/04/2026 - 17:48:13 (-3 TMZ) | 06:22:13:13 (Artemis Clock) | Ok, recebido, Stan. O veículo está pronto para eu iniciar o exercício?
08/04/2026 - 17:48:17 (-3 TMZ) | 06:22:13:17 (Artemis Clock) | Precisamos de alguns minutos, Jeremy.
08/04/2026 - 17:48:23 (-3 TMZ) | 06:22:13:23 (Artemis Clock) | Ok, só me chamem quando eu puder ir.
08/04/2026 - 17:48:28 (-3 TMZ) | 06:22:13:28 (Artemis Clock) | Faremos isso.
08/04/2026 - 17:49:58 (-3 TMZ) | 06:22:14:58 (Artemis Clock) | Integridade, Jeremy, você está liberado para exercício.
08/04/2026 - 17:50:38 (-3 TMZ) | 06:22:15:38 (Artemis Clock) | Seleção para a equipe.
08/04/2026 - 17:50:40 (-3 TMZ) | 06:22:15:40 (Artemis Clock) | Recebido, vamos baixar isso o quanto antes.
08/04/2026 - 17:52:25 (-3 TMZ) | 06:22:17:25 (Artemis Clock) | Pode falar, Christina.
08/04/2026 - 17:52:51 (-3 TMZ) | 06:22:17:51 (Artemis Clock) | Parece que isso para a gravação, pelo que conseguimos perceber. Minha gravação durou cerca de 26 minutos, o que foi quase toda a duração, e então aparentemente parou sozinha, então gostaríamos de implementar isso com certeza para o Jeremy. Tudo bem, Christina, essas foram palavras ruins do CAPCOM.
08/04/2026 - 17:53:02 (-3 TMZ) | 06:22:18:02 (Artemis Clock) | Você vai desligar a gravação se desligar o live view enquanto estiver gravando. O correto mesmo é desligar o live view entre sessões de gravação para dar uma chance de a câmera esfriar.
08/04/2026 - 17:53:22 (-3 TMZ) | 06:22:18:22 (Artemis Clock) | Já que estou com vocês, queria registrar que, infelizmente, esqueci de executar os acelerômetros durante meu exercício.
08/04/2026 - 17:53:25 (-3 TMZ) | 06:22:18:25 (Artemis Clock) | Recebido, agradecemos o relato.
08/04/2026 - 17:57:15 (-3 TMZ) | 06:22:22:15 (Artemis Clock) | E então, uma pergunta rápida de armazenamento da Integridade.
08/04/2026 - 17:57:17 (-3 TMZ) | 06:22:22:17 (Artemis Clock) | Pode fazer sua pergunta.
08/04/2026 - 17:57:35 (-3 TMZ) | 06:22:22:35 (Artemis Clock) | Concluído o exercício. Podemos jogar essas tiras fora?
08/04/2026 - 17:57:37 (-3 TMZ) | 06:22:22:37 (Artemis Clock) | Verificando.
08/04/2026 - 17:57:56 (-3 TMZ) | 06:22:22:56 (Artemis Clock) | Christina, você pode jogar essas tiras fora.
08/04/2026 - 18:11:54 (-3 TMZ) | 06:22:36:54 (Artemis Clock) | Houston, Integridade no canal um para CDR e MS1, as medições ortostáticas estão completas. Seguindo para o passo dois.
08/04/2026 - 18:11:59 (-3 TMZ) | 06:22:36:59 (Artemis Clock) | Recebido, ortostático. Obrigado.
08/04/2026 - 18:23:33 (-3 TMZ) | 06:22:48:33 (Artemis Clock) | Houston, Integridade, terminei o exercício, então faremos a transição para o Victor, mas isso levará alguns minutos se houver algo que vocês precisem fazer. E então, temos nossa proteção auditiva conforme exigido, mas se puderem nos dar um aviso antes da mudança de pressão, isso ajudaria.
08/04/2026 - 18:24:10 (-3 TMZ) | 06:22:49:10 (Artemis Clock) | Bom saber da proteção auditiva e em breve colocaremos o repress em andamento.
08/04/2026 - 18:24:16 (-3 TMZ) | 06:22:49:16 (Artemis Clock) | Ok, obrigado, Stan.
08/04/2026 - 18:24:36 (-3 TMZ) | 06:22:49:36 (Artemis Clock) | Esperamos a primeira introdução de gás em cerca de cinco minutos.
08/04/2026 - 18:24:42 (-3 TMZ) | 06:22:49:42 (Artemis Clock) | Recebido, Stan.
08/04/2026 - 18:31:54 (-3 TMZ) | 06:22:56:54 (Artemis Clock) | Houston, Integridade para repress.
08/04/2026 - 18:31:59 (-3 TMZ) | 06:22:56:59 (Artemis Clock) | Pode falar para repress.
08/04/2026 - 18:32:20 (-3 TMZ) | 06:22:57:20 (Artemis Clock) | Sobre repress, estamos bem com a proteção auditiva, mas honestamente ela não é necessária. Está bem silencioso aqui, mesmo com o repress em andamento, só para relatório da tripulação.
08/04/2026 - 18:32:26 (-3 TMZ) | 06:22:57:26 (Artemis Clock) | Reed, ainda não iniciamos o repress de fato, aguardem.
08/04/2026 - 18:32:31 (-3 TMZ) | 06:22:57:31 (Artemis Clock) | Mais três comandos. Pode ficar mais alto depois.
08/04/2026 - 18:32:52 (-3 TMZ) | 06:22:57:52 (Artemis Clock) | Isso está correto. Estamos fazendo um pequeno repress de O2 agora. Ligaremos para vocês antes de enviar aquele último comando.
08/04/2026 - 18:32:57 (-3 TMZ) | 06:22:57:57 (Artemis Clock) | Recebido, obrigado.
08/04/2026 - 18:35:49 (-3 TMZ) | 06:23:00:49 (Artemis Clock) | Integridade Houston, estamos enviando aquele último comando para iniciar o primeiro repress.
08/04/2026 - 18:36:00 (-3 TMZ) | 06:23:01:00 (Artemis Clock) | Obrigado pelo aviso, Stan.
08/04/2026 - 18:36:55 (-3 TMZ) | 06:23:01:55 (Artemis Clock) | Para ficar claro, não está alto de forma alguma.
08/04/2026 - 18:36:59 (-3 TMZ) | 06:23:01:59 (Artemis Clock) | Bom saber. Obrigado, senhor.
08/04/2026 - 18:37:44 (-3 TMZ) | 06:23:02:44 (Artemis Clock) | Apoiamo-nos no relato de que o repress não está alto, então a proteção auditiva pode ficar a critério de vocês.
08/04/2026 - 18:37:47 (-3 TMZ) | 06:23:02:47 (Artemis Clock) | Já começamos a discutir isso.
08/04/2026 - 18:45:03 (-3 TMZ) | 06:23:10:03 (Artemis Clock) | Houston, Integridade, OIG done e questionários estão completos para CDR e MS1.
08/04/2026 - 18:45:09 (-3 TMZ) | 06:23:10:09 (Artemis Clock) | Recebido, OIG completo. Obrigado.
08/04/2026 - 18:54:54 (-3 TMZ) | 06:23:19:54 (Artemis Clock) | Ok Stan, estamos de volta com vocês no canal um.
08/04/2026 - 18:55:37 (-3 TMZ) | 06:23:20:37 (Artemis Clock) | Integridade, os planos de queima de entrada estão a bordo nos slots 16 e 17.
08/04/2026 - 18:56:04 (-3 TMZ) | 06:23:21:04 (Artemis Clock) | vemos que um ou dois estão vazios. Isso é ótimo. E quanto aos burn pads para o RTC-3 e também para a entrada?
08/04/2026 - 18:56:09 (-3 TMZ) | 06:23:21:09 (Artemis Clock) | Verificando.
08/04/2026 - 18:56:21 (-3 TMZ) | 06:23:21:21 (Artemis Clock) | E desculpe por isso, Stan. Eu... ainda precisamos fazer RT2 e 3. Estávamos perguntando sobre entry pads. Não precisamos dos burn pads.
08/04/2026 - 18:56:27 (-3 TMZ) | 06:23:21:27 (Artemis Clock) | Reed, entry pads em pelo menos um dia.
08/04/2026 - 18:56:37 (-3 TMZ) | 06:23:21:37 (Artemis Clock) | Ok, obrigado, Sam.
08/04/2026 - 18:57:03 (-3 TMZ) | 06:23:22:03 (Artemis Clock) | Integridade para leitura e atualização, esperamos os entry burn plans com o execute package de vocês amanhã de manhã.
08/04/2026 - 18:57:14 (-3 TMZ) | 06:23:22:14 (Artemis Clock) | Ok, ótimo. Isso se alinha um pouco mais com o que Flight disse esta manhã em uma conferência privada, então agradecemos isso. Excelente.
08/04/2026 - 19:03:01 (-3 TMZ) | 06:23:28:01 (Artemis Clock) | Houston, Integridade, sobre exercício.
08/04/2026 - 19:03:06 (-3 TMZ) | 06:23:28:06 (Artemis Clock) | Pode falar sobre exercício.
08/04/2026 - 19:03:33 (-3 TMZ) | 06:23:28:33 (Artemis Clock) | exercício da missão Artemis 2, e queríamos tirar um segundo para aplaudir a equipe do flywheel. Este é um ótimo dispositivo. Gostamos muito dele nesta cabine pequena. É perfeito, e nos deu uma ótima oportunidade para elevar a frequência cardíaca e também fazer um excelente exercício resistivo. Então queríamos registrar um agradecimento especial. Aí vamos nós.
08/04/2026 - 19:03:44 (-3 TMZ) | 06:23:28:44 (Artemis Clock) | Obrigado, pessoal.
08/04/2026 - 19:03:49 (-3 TMZ) | 06:23:28:49 (Artemis Clock) | Obrigado pelas palavras e pelos aplausos.
08/04/2026 - 19:08:22 (-3 TMZ) | 06:23:33:22 (Artemis Clock) | Houston, Integridade, sobre a one note do repress.
08/04/2026 - 19:08:27 (-3 TMZ) | 06:23:33:27 (Artemis Clock) | Pode falar.
08/04/2026 - 19:08:47 (-3 TMZ) | 06:23:33:47 (Artemis Clock) | nosso LYO contingencial, tanto os canisters LYO quanto o plástico-bolha expandiram no depress. Bem, agora tudo voltou ao tamanho certo, e tudo cabe novamente na área de armazenamento, então isso é uma ótima notícia.
08/04/2026 - 19:08:53 (-3 TMZ) | 06:23:33:53 (Artemis Clock) | Recebido, plástico-bolha nominal. Obrigado.
08/04/2026 - 19:23:48 (-3 TMZ) | 06:23:48:48 (Artemis Clock) | tarefa de parâmetros que discutimos naquele DCTP da manhã.
08/04/2026 - 19:24:05 (-3 TMZ) | 06:23:49:05 (Artemis Clock) | E então, apenas para correlação de dados em solo, quando vocês fizerem aquele teste de cinco minutos dos acelerômetros, por favor nos liguem no começo e no fim desses cinco minutos.
08/04/2026 - 19:24:25 (-3 TMZ) | 06:23:49:25 (Artemis Clock) | E, se quiserem, eu posso colocar isso em andamento agora. Baker adoraria fazer isso agora. Obrigado.
08/04/2026 - 19:24:43 (-3 TMZ) | 06:23:49:43 (Artemis Clock) | Ok, Houston, os acelerômetros vão ligar em três, dois, um, hack. Acelerômetros ligados, temporizador de cinco minutos iniciado. Recebido, ligados por cinco minutos, obrigado.
08/04/2026 - 19:29:57 (-3 TMZ) | 06:23:54:57 (Artemis Clock) | Em cinco, quatro, três, dois, um, desligando. Recebido, acelerômetros desligados. Obrigado, senhor.
08/04/2026 - 19:30:52 (-3 TMZ) | 06:23:55:52 (Artemis Clock) | Integridade Houston para visão antecipada da timeline.
08/04/2026 - 19:31:19 (-3 TMZ) | 06:23:56:19 (Artemis Clock) | Tudo bem, mais um delta de timeline com a adição do leak test para PROP. A coletiva de imprensa da tarde, que é o evento de PAO de vocês, atualmente por volta de MET 3 horas.
08/04/2026 - 19:31:40 (-3 TMZ) | 06:23:56:40 (Artemis Clock) | e então dar a vocês 30 minutos para configurar as câmeras e assim por diante, e iniciar o PAO depois disso.
08/04/2026 - 19:31:45 (-3 TMZ) | 06:23:56:45 (Artemis Clock) | Ok, parece ótimo.
